timestamp,temperature,pH,DO
2024-01-06 09:29:00,26.88,7.05,6.72
2024-01-06 09:30:00,26.66,7.26,7.0
2024-01-06 09:31:00,25.78,7.25,6.84
2024-01-06 09:32:00,25.71,7.43,6.83
2024-01-06 09:33:00,26.3,7.26,6.47
2024-01-06 09:34:00,26.6,7.98,6.3
2024-01-06 09:35:00,26.43,8.04,6.64
2024-01-06 09:36:00,26.78,7.0,6.91
2024-01-06 09:37:00,25.13,7.66,6.5
2024-01-06 09:38:00,25.76,7.76,7.11
2024-01-06 09:39:00,25.19,7.66,6.39
2024-01-06 09:40:00,25.64,7.3,6.01
2024-01-06 09:41:00,26.76,7.43,6.49
2024-01-06 09:42:00,26.03,7.28,6.55
2024-01-06 09:43:00,28.03,7.37,6.46
2024-01-06 09:44:00,26.1,7.14,7.14
2024-01-06 09:45:00,25.99,7.47,6.9
2024-01-06 09:46:00,26.03,7.05,5.78
2024-01-06 09:47:00,25.43,7.44,7.27
2024-01-06 09:48:00,25.9,7.13,5.13
2024-01-06 09:49:00,26.84,7.56,7.58
2024-01-06 09:50:00,26.03,7.3,6.36
2024-01-06 09:51:00,25.31,7.59,6.41
2024-01-06 09:52:00,25.2,7.82,6.47
2024-01-06 09:53:00,25.58,7.98,6.69
2024-01-06 09:54:00,26.0,7.0,6.5
2024-01-06 09:55:00,26.9,7.25,6.43
2024-01-06 09:56:00,24.87,7.41,7.15
2024-01-06 09:57:00,25.68,7.64,6.78
2024-01-06 09:58:00,26.06,7.0,6.02
2024-01-06 09:59:00,24.47,7.21,6.87
2024-01-06 10:00:00,25.27,7.54,6.76
2024-01-06 10:01:00,25.4,7.53,6.23
2024-01-06 10:02:00,25.3,7.61,6.9
2024-01-06 10:03:00,26.09,7.63,6.42
2024-01-06 10:04:00,25.81,7.6,6.39
2024-01-06 10:05:00,25.49,7.56,6.38
2024-01-06 10:06:00,26.28,7.52,5.29
2024-01-06 10:07:00,27.32,7.7,6.24
2024-01-06 10:08:00,27.25,7.0,6.86
2024-01-06 10:09:00,24.4,7.96,6.49
2024-01-06 10:10:00,26.4,7.0,5.86
2024-01-06 10:11:00,25.8,7.18,6.98
2024-01-06 10:12:00,26.06,7.43,6.35
2024-01-06 10:13:00,25.62,7.7,5.89
2024-01-06 10:14:00,26.03,7.0,7.6
2024-01-06 10:15:00,26.06,7.49,5.97
2024-01-06 10:16:00,25.47,7.74,6.94
2024-01-06 10:17:00,25.22,7.8,6.12
2024-01-06 10:18:00,25.58,7.29,6.57
2024-01-06 10:19:00,26.12,7.41,6.05
2024-01-06 10:20:00,26.42,7.32,5.88
2024-01-06 10:21:00,26.62,7.38,6.76
2024-01-06 10:22:00,25.54,7.19,6.7
2024-01-06 10:23:00,26.16,7.23,7.07
2024-01-06 10:24:00,26.71,7.63,6.48
2024-01-06 10:25:00,26.87,7.54,7.61
2024-01-06 10:26:00,25.89,7.65,6.63
2024-01-06 10:27:00,25.76,7.56,6.78
2024-01-06 10:28:00,26.09,7.71,5.82
2024-01-06 10:29:00,25.01,7.76,6.19
2024-01-06 10:30:00,25.78,7.0,6.76
2024-01-06 10:31:00,26.53,7.24,6.46
2024-01-06 10:32:00,26.45,7.43,6.59
2024-01-06 10:33:00,25.72,7.49,6.09
2024-01-06 10:34:00,26.11,7.3,6.56
2024-01-06 10:35:00,25.27,7.77,6.56
2024-01-06 10:36:00,26.5,8.09,5.91
2024-01-06 10:37:00,25.87,7.56,6.82
2024-01-06 10:38:00,25.71,7.53,5.65
2024-01-06 10:39:00,25.64,7.75,6.59
2024-01-06 10:40:00,25.88,7.0,7.38
2024-01-06 10:41:00,25.57,7.51,6.84
2024-01-06 10:42:00,26.46,7.79,6.84
2024-01-06 10:43:00,25.62,7.31,6.05
2024-01-06 10:44:00,27.21,7.13,7.38
2024-01-06 10:45:00,27.1,7.44,7.19
2024-01-06 10:46:00,25.22,7.48,6.08
2024-01-06 10:47:00,25.99,7.23,6.26
2024-01-06 10:48:00,25.41,8.13,7.13
2024-01-06 10:49:00,25.67,7.36,7.4
2024-01-06 10:50:00,27.53,7.15,5.87
2024-01-06 10:51:00,25.68,7.47,6.0
2024-01-06 10:52:00,26.22,7.77,6.43
2024-01-06 10:53:00,26.36,7.51,5.41
2024-01-06 10:54:00,25.13,7.65,6.51
2024-01-06 10:55:00,25.24,7.24,7.09
2024-01-06 10:56:00,24.96,7.95,5.78
2024-01-06 10:57:00,25.22,7.67,6.56
2024-01-06 10:58:00,23.65,7.81,6.21
2024-01-06 10:59:00,26.36,7.61,7.32
2024-01-06 11:00:00,27.57,7.75,6.22
2024-01-06 11:01:00,26.05,7.24,7.26
2024-01-06 11:02:00,24.79,7.35,6.2
2024-01-06 11:03:00,25.41,7.9,6.89
2024-01-06 11:04:00,25.56,7.97,6.63
2024-01-06 11:05:00,25.11,7.16,6.43
2024-01-06 11:06:00,26.61,7.57,6.1
2024-01-06 11:07:00,26.57,7.37,6.66
2024-01-06 11:08:00,25.0,7.29,6.28
2024-01-06 11:09:00,26.51,7.59,6.16
2024-01-06 11:10:00,27.15,7.84,7.24
2024-01-06 11:11:00,27.45,7.64,6.77
2024-01-06 11:12:00,28.22,7.4,6.82
2024-01-06 11:13:00,25.2,7.65,6.3
2024-01-06 11:14:00,28.18,7.39,6.41
2024-01-06 11:15:00,25.64,7.62,6.38
2024-01-06 11:16:00,25.45,7.92,6.67
2024-01-06 11:17:00,26.19,7.0,6.82
2024-01-06 11:18:00,25.46,7.74,6.48
2024-01-06 11:19:00,26.24,7.04,6.1
2024-01-06 11:20:00,24.87,7.87,6.88
2024-01-06 11:21:00,25.73,7.31,6.52
2024-01-06 11:22:00,26.95,7.13,5.78
2024-01-06 11:23:00,25.88,7.71,5.43
2024-01-06 11:24:00,26.04,7.61,6.65
2024-01-06 11:25:00,26.3,7.2,6.09
2024-01-06 11:26:00,26.86,7.12,6.72
2024-01-06 11:27:00,24.6,7.44,6.11
2024-01-06 11:28:00,26.39,7.14,6.57
2024-01-06 11:29:00,25.71,7.18,6.31
2024-01-06 11:30:00,26.06,7.53,7.38
2024-01-06 11:31:00,26.77,7.21,6.98
2024-01-06 11:32:00,24.97,7.63,7.17
2024-01-06 11:33:00,25.11,7.95,6.51
2024-01-06 11:34:00,24.37,7.46,6.91
2024-01-06 11:35:00,25.48,7.54,6.55
2024-01-06 11:36:00,26.99,8.11,7.23
2024-01-06 11:37:00,25.82,7.14,6.46
2024-01-06 11:38:00,24.85,7.86,5.8
2024-01-06 11:39:00,25.53,7.82,5.5
2024-01-06 11:40:00,24.73,7.76,7.33
2024-01-06 11:41:00,25.02,7.89,6.74
2024-01-06 11:42:00,26.23,7.58,6.77
2024-01-06 11:43:00,24.98,7.33,7.24
2024-01-06 11:44:00,26.81,7.83,5.67
2024-01-06 11:45:00,25.86,7.84,6.32
2024-01-06 11:46:00,25.99,7.83,6.38
2024-01-06 11:47:00,25.7,7.51,6.87
2024-01-06 11:48:00,26.54,7.29,6.15
2024-01-06 11:49:00,26.54,7.56,5.9
2024-01-06 11:50:00,26.19,7.78,5.89
2024-01-06 11:51:00,26.37,7.81,7.07
2024-01-06 11:52:00,25.75,7.37,6.13
2024-01-06 11:53:00,26.35,7.59,6.22
2024-01-06 11:54:00,25.65,7.11,6.82
2024-01-06 11:55:00,25.92,7.8,6.15
2024-01-06 11:56:00,25.7,7.27,5.65
2024-01-06 11:57:00,25.55,7.74,5.71
2024-01-06 11:58:00,25.37,7.16,6.47
2024-01-06 11:59:00,26.29,7.81,6.75
2024-01-06 12:00:00,30.46,7.6,6.4
2024-01-06 12:01:00,30.35,7.27,6.72
2024-01-06 12:02:00,28.41,7.71,5.69
2024-01-06 12:03:00,30.45,7.32,5.73
2024-01-06 12:04:00,29.16,7.72,7.63
2024-01-06 12:05:00,29.9,7.42,7.12
2024-01-06 12:06:00,28.69,7.0,6.88
2024-01-06 12:07:00,29.53,7.21,6.17
2024-01-06 12:08:00,29.67,7.37,6.38
2024-01-06 12:09:00,28.23,7.91,6.5
2024-01-06 12:10:00,29.9,7.77,7.16
2024-01-06 12:11:00,30.49,7.99,6.7
2024-01-06 12:12:00,29.27,8.0,6.76
2024-01-06 12:13:00,30.5,7.34,6.42
2024-01-06 12:14:00,29.26,7.44,6.9
2024-01-06 12:15:00,30.09,7.38,6.65
2024-01-06 12:16:00,27.64,7.3,6.52
2024-01-06 12:17:00,31.35,7.0,6.13
2024-01-06 12:18:00,30.61,7.5,6.44
2024-01-06 12:19:00,29.18,7.11,5.96
2024-01-06 12:20:00,27.83,7.49,6.48
2024-01-06 12:21:00,29.64,8.13,6.54
2024-01-06 12:22:00,28.26,7.35,5.3
2024-01-06 12:23:00,29.77,7.56,6.38
2024-01-06 12:24:00,29.74,7.77,5.91
2024-01-06 12:25:00,28.66,7.58,6.75
2024-01-06 12:26:00,30.31,7.59,6.82
2024-01-06 12:27:00,30.06,7.39,6.29
2024-01-06 12:28:00,30.19,7.43,6.77
2024-01-06 12:29:00,29.42,7.21,6.8
2024-01-06 12:30:00,28.28,7.75,6.39
2024-01-06 12:31:00,30.19,7.0,7.27
2024-01-06 12:32:00,29.19,7.79,6.14
2024-01-06 12:33:00,28.3,7.08,7.24
2024-01-06 12:34:00,30.49,7.79,6.39
2024-01-06 12:35:00,31.09,7.39,6.08
2024-01-06 12:36:00,29.38,7.13,6.32
2024-01-06 12:37:00,31.14,7.67,5.95
2024-01-06 12:38:00,29.48,7.78,6.89
2024-01-06 12:39:00,29.1,7.37,5.7
2024-01-06 12:40:00,28.9,7.72,7.19
2024-01-06 12:41:00,30.72,7.0,6.03
2024-01-06 12:42:00,28.78,7.1,6.92
2024-01-06 12:43:00,30.0,7.89,6.51
2024-01-06 12:44:00,28.96,7.43,6.64
2024-01-06 12:45:00,29.04,7.0,6.2
2024-01-06 12:46:00,30.23,7.29,6.68
2024-01-06 12:47:00,29.1,7.22,6.57
2024-01-06 12:48:00,29.08,7.45,5.77
2024-01-06 12:49:00,30.31,7.39,6.02
2024-01-06 12:50:00,30.68,7.55,6.23
2024-01-06 12:51:00,29.92,7.48,6.12
2024-01-06 12:52:00,28.88,7.91,7.13
2024-01-06 12:53:00,29.0,7.63,6.5
2024-01-06 12:54:00,29.47,7.64,6.11
2024-01-06 12:55:00,29.66,7.85,6.25
2024-01-06 12:56:00,28.61,7.38,6.25
2024-01-06 12:57:00,29.98,7.12,6.36
2024-01-06 12:58:00,29.47,7.86,5.96
2024-01-06 12:59:00,28.03,7.54,6.09
2024-01-06 13:00:00,28.66,7.54,6.88
2024-01-06 13:01:00,29.0,7.31,6.59
2024-01-06 13:02:00,29.35,7.31,6.42
2024-01-06 13:03:00,30.91,7.75,6.5
2024-01-06 13:04:00,29.59,7.8,6.48
2024-01-06 13:05:00,28.73,7.74,6.4
2024-01-06 13:06:00,29.58,7.74,6.76
2024-01-06 13:07:00,29.12,7.67,6.72
2024-01-06 13:08:00,29.66,7.54,5.71
2024-01-06 13:09:00,29.87,7.45,6.43
2024-01-06 13:10:00,30.37,7.86,5.75
2024-01-06 13:11:00,29.38,7.39,6.82
2024-01-06 13:12:00,30.71,7.61,6.88
2024-01-06 13:13:00,30.13,7.26,6.19
2024-01-06 13:14:00,28.84,7.3,6.44
2024-01-06 13:15:00,31.17,7.43,5.44
2024-01-06 13:16:00,29.66,7.26,6.99
2024-01-06 13:17:00,28.73,7.74,6.85
2024-01-06 13:18:00,30.72,7.1,7.08
2024-01-06 13:19:00,31.06,7.53,7.24
2024-01-06 13:20:00,29.37,7.54,5.89
2024-01-06 13:21:00,29.0,7.0,6.94
2024-01-06 13:22:00,29.26,7.37,7.24
2024-01-06 13:23:00,29.97,7.58,5.75
2024-01-06 13:24:00,30.42,7.63,6.41
2024-01-06 13:25:00,29.86,7.44,6.32
2024-01-06 13:26:00,29.48,7.7,6.93
2024-01-06 13:27:00,30.6,7.47,5.3
2024-01-06 13:28:00,29.15,7.5,7.41
2024-01-06 13:29:00,30.22,7.58,6.44
2024-01-06 13:30:00,29.17,7.78,6.96
2024-01-06 13:31:00,29.74,7.3,6.47
2024-01-06 13:32:00,29.31,7.35,6.75
2024-01-06 13:33:00,29.35,7.3,5.34
2024-01-06 13:34:00,29.1,7.4,6.31
2024-01-06 13:35:00,30.47,7.93,6.92
2024-01-06 13:36:00,28.81,7.67,6.64
2024-01-06 13:37:00,28.8,7.16,5.68
2024-01-06 13:38:00,31.09,7.32,6.53
2024-01-06 13:39:00,30.18,7.61,6.09
2024-01-06 13:40:00,27.49,7.23,6.05
2024-01-06 13:41:00,28.94,7.28,5.74
2024-01-06 13:42:00,27.95,7.9,6.81
2024-01-06 13:43:00,28.63,7.32,7.06
2024-01-06 13:44:00,26.88,7.79,7.56
2024-01-06 13:45:00,29.29,7.88,5.76
2024-01-06 13:46:00,28.48,7.28,6.88
2024-01-06 13:47:00,29.44,7.23,6.92
2024-01-06 13:48:00,28.09,7.42,6.21
2024-01-06 13:49:00,29.46,7.17,6.04
2024-01-06 13:50:00,29.06,7.54,5.96
2024-01-06 13:51:00,30.6,7.44,6.24
2024-01-06 13:52:00,30.52,7.61,6.6
2024-01-06 13:53:00,30.02,7.92,7.18
2024-01-06 13:54:00,29.13,7.75,7.05
2024-01-06 13:55:00,30.98,7.65,5.69
2024-01-06 13:56:00,28.15,7.0,6.11
2024-01-06 13:57:00,28.27,7.63,7.15
2024-01-06 13:58:00,29.33,8.02,6.13
2024-01-06 13:59:00,31.2,7.0,6.47
2024-01-06 14:00:00,29.23,7.71,5.65
2024-01-06 14:01:00,29.25,7.45,7.08
2024-01-06 14:02:00,28.24,7.25,5.54
2024-01-06 14:03:00,30.15,7.74,5.68
2024-01-06 14:04:00,30.15,8.01,7.03
2024-01-06 14:05:00,30.02,7.73,7.46
2024-01-06 14:06:00,28.89,7.39,6.35
2024-01-06 14:07:00,28.83,7.22,6.48
2024-01-06 14:08:00,28.36,7.54,6.95
2024-01-06 14:09:00,29.46,7.76,6.64
2024-01-06 14:10:00,28.53,7.38,6.31
2024-01-06 14:11:00,28.45,7.41,6.26
2024-01-06 14:12:00,29.05,8.35,5.72
2024-01-06 14:13:00,29.0,7.82,6.62
2024-01-06 14:14:00,28.96,7.85,6.45
2024-01-06 14:15:00,29.76,7.06,6.28
2024-01-06 14:16:00,29.45,7.29,6.0
2024-01-06 14:17:00,29.16,7.52,6.05
2024-01-06 14:18:00,29.53,7.2,6.81
2024-01-06 14:19:00,28.59,7.98,6.94
2024-01-06 14:20:00,29.47,7.92,6.34
2024-01-06 14:21:00,29.51,7.34,6.28
2024-01-06 14:22:00,28.19,8.04,6.07
2024-01-06 14:23:00,30.18,7.5,6.97
2024-01-06 14:24:00,28.68,8.28,6.52
2024-01-06 14:25:00,29.46,7.54,6.68
2024-01-06 14:26:00,30.32,7.67,6.68
2024-01-06 14:27:00,30.13,7.92,6.35
2024-01-06 14:28:00,29.41,7.88,5.92
2024-01-06 14:29:00,29.1,7.65,6.0
2024-01-06 14:30:00,30.14,7.46,7.06
2024-01-06 14:31:00,29.93,7.65,6.14
2024-01-06 14:32:00,28.89,7.26,6.29
2024-01-06 14:33:00,28.75,7.55,5.93
2024-01-06 14:34:00,27.73,7.17,5.89
2024-01-06 14:35:00,29.51,7.0,6.12
2024-01-06 14:36:00,29.32,7.52,7.34
2024-01-06 14:37:00,30.29,7.88,6.83
2024-01-06 14:38:00,29.67,7.78,6.24
2024-01-06 14:39:00,30.45,7.48,7.04
2024-01-06 14:40:00,28.83,8.02,6.42
2024-01-06 14:41:00,30.29,7.33,7.18
2024-01-06 14:42:00,28.96,7.0,7.61
2024-01-06 14:43:00,30.01,7.0,7.01
2024-01-06 14:44:00,28.22,7.15,6.55
2024-01-06 14:45:00,29.57,7.74,6.85
2024-01-06 14:46:00,27.8,7.31,6.51
2024-01-06 14:47:00,29.17,7.64,5.58
2024-01-06 14:48:00,29.73,7.99,6.17
2024-01-06 14:49:00,28.97,7.17,6.02
2024-01-06 14:50:00,28.54,7.64,6.16
2024-01-06 14:51:00,30.06,7.66,7.4
2024-01-06 14:52:00,29.3,7.24,7.06
2024-01-06 14:53:00,28.99,7.91,6.72
2024-01-06 14:54:00,29.41,7.41,6.91
2024-01-06 14:55:00,31.49,7.38,5.55
2024-01-06 14:56:00,30.3,8.13,6.86
2024-01-06 14:57:00,30.31,7.66,6.97
2024-01-06 14:58:00,29.73,7.78,5.38
2024-01-06 14:59:00,29.51,7.91,6.88
2024-01-06 15:00:00,27.46,7.3,5.79
2024-01-06 15:01:00,28.84,7.87,5.51
2024-01-06 15:02:00,29.0,7.35,7.16
2024-01-06 15:03:00,27.88,7.34,6.0
2024-01-06 15:04:00,28.45,7.42,6.14
2024-01-06 15:05:00,27.79,7.31,6.99
2024-01-06 15:06:00,29.35,7.75,6.35
2024-01-06 15:07:00,30.03,7.58,6.41
2024-01-06 15:08:00,30.26,7.35,6.4
2024-01-06 15:09:00,29.71,7.7,6.67
2024-01-06 15:10:00,28.61,7.42,6.39
2024-01-06 15:11:00,27.83,7.4,6.56
2024-01-06 15:12:00,27.97,7.51,6.25
2024-01-06 15:13:00,28.36,7.64,6.68
2024-01-06 15:14:00,28.67,7.62,6.66
2024-01-06 15:15:00,29.25,7.39,7.45
2024-01-06 15:16:00,28.57,7.75,6.31
2024-01-06 15:17:00,29.65,7.43,6.41
2024-01-06 15:18:00,29.19,7.3,6.62
2024-01-06 15:19:00,29.38,7.06,6.98
2024-01-06 15:20:00,30.29,7.79,5.95
2024-01-06 15:21:00,28.43,7.5,6.55
2024-01-06 15:22:00,29.71,7.56,5.25
2024-01-06 15:23:00,29.36,7.81,6.36
2024-01-06 15:24:00,29.11,7.36,7.04
2024-01-06 15:25:00,30.08,7.09,6.14
2024-01-06 15:26:00,30.08,7.52,6.59
2024-01-06 15:27:00,28.62,7.59,6.24
2024-01-06 15:28:00,29.23,7.42,6.07
2024-01-06 15:29:00,29.6,7.94,6.99
2024-01-06 15:30:00,29.16,7.0,5.98
2024-01-06 15:31:00,29.84,7.84,6.65
2024-01-06 15:32:00,29.6,7.74,6.65
2024-01-06 15:33:00,30.84,7.64,6.07
2024-01-06 15:34:00,28.15,7.0,6.58
2024-01-06 15:35:00,29.28,7.89,6.03
2024-01-06 15:36:00,28.65,7.19,6.76
2024-01-06 15:37:00,29.86,7.35,5.84
2024-01-06 15:38:00,28.08,7.45,6.33
2024-01-06 15:39:00,29.65,7.62,6.37
2024-01-06 15:40:00,28.87,7.69,7.06
2024-01-06 15:41:00,28.78,7.77,6.57
2024-01-06 15:42:00,28.21,7.74,6.98
2024-01-06 15:43:00,29.0,7.58,6.78
2024-01-06 15:44:00,30.24,7.62,6.77
2024-01-06 15:45:00,29.35,7.17,6.33
2024-01-06 15:46:00,29.87,7.27,7.01
2024-01-06 15:47:00,30.7,7.77,6.32
2024-01-06 15:48:00,29.58,7.75,5.64
2024-01-06 15:49:00,28.92,7.72,6.39
2024-01-06 15:50:00,29.74,7.35,6.73
2024-01-06 15:51:00,28.93,7.77,5.7
2024-01-06 15:52:00,28.97,7.15,6.06
2024-01-06 15:53:00,28.15,7.82,5.88
2024-01-06 15:54:00,30.11,7.42,6.89
2024-01-06 15:55:00,29.06,8.01,7.34
2024-01-06 15:56:00,29.51,7.04,6.4
2024-01-06 15:57:00,28.54,8.03,6.77
2024-01-06 15:58:00,29.72,7.39,6.75
2024-01-06 15:59:00,28.76,7.39,7.28
2024-01-06 16:00:00,29.25,7.56,6.17
2024-01-06 16:01:00,30.07,7.29,6.39
2024-01-06 16:02:00,30.0,7.48,6.33
2024-01-06 16:03:00,29.35,7.28,6.54
2024-01-06 16:04:00,27.95,7.29,7.75
2024-01-06 16:05:00,31.76,7.65,6.52
2024-01-06 16:06:00,30.76,7.23,6.07
2024-01-06 16:07:00,29.94,7.27,5.92
2024-01-06 16:08:00,28.76,7.09,7.13
2024-01-06 16:09:00,29.28,7.35,6.07
2024-01-06 16:10:00,28.93,7.89,6.83
2024-01-06 16:11:00,30.38,7.25,6.16
2024-01-06 16:12:00,29.58,7.28,5.87
2024-01-06 16:13:00,28.74,7.56,6.8
2024-01-06 16:14:00,28.99,7.39,6.18
2024-01-06 16:15:00,30.26,8.17,6.71
2024-01-06 16:16:00,30.64,7.45,6.75
2024-01-06 16:17:00,30.59,7.6,6.77
2024-01-06 16:18:00,29.97,7.78,6.37
2024-01-06 16:19:00,29.16,7.78,6.84
2024-01-06 16:20:00,26.77,7.57,6.04
2024-01-06 16:21:00,29.6,7.45,5.27
2024-01-06 16:22:00,29.36,8.11,6.85
2024-01-06 16:23:00,29.48,7.47,6.58
2024-01-06 16:24:00,29.41,7.37,6.19
2024-01-06 16:25:00,28.3,7.31,5.76
2024-01-06 16:26:00,29.81,7.0,5.48
2024-01-06 16:27:00,29.87,7.75,6.53
2024-01-06 16:28:00,29.91,7.0,7.32
2024-01-06 16:29:00,30.12,7.5,6.43
2024-01-06 16:30:00,29.85,7.44,6.32
2024-01-06 16:31:00,29.03,8.17,6.49
2024-01-06 16:32:00,29.3,7.0,7.59
2024-01-06 16:33:00,29.43,7.23,6.88
2024-01-06 16:34:00,29.45,7.46,6.03
2024-01-06 16:35:00,30.16,7.44,6.51
2024-01-06 16:36:00,29.88,7.34,6.67
2024-01-06 16:37:00,31.02,7.48,5.97
2024-01-06 16:38:00,31.13,7.12,6.88
2024-01-06 16:39:00,29.42,7.61,6.09
2024-01-06 16:40:00,26.29,7.0,5.74
2024-01-06 16:41:00,30.35,7.49,6.54
2024-01-06 16:42:00,28.93,7.32,6.46
2024-01-06 16:43:00,28.72,7.8,6.5
2024-01-06 16:44:00,29.04,8.03,6.12
2024-01-06 16:45:00,29.0,7.4,6.19
2024-01-06 16:46:00,29.85,7.92,7.06
2024-01-06 16:47:00,28.11,7.41,6.72
2024-01-06 16:48:00,28.5,7.21,6.02
2024-01-06 16:49:00,29.63,8.02,5.52
2024-01-06 16:50:00,29.86,7.66,6.04
2024-01-06 16:51:00,29.87,7.5,6.58
2024-01-06 16:52:00,28.73,7.71,6.18
2024-01-06 16:53:00,28.57,7.58,6.15
2024-01-06 16:54:00,28.95,7.48,6.21
2024-01-06 16:55:00,29.55,7.1,6.46
2024-01-06 16:56:00,30.55,7.42,6.89
2024-01-06 16:57:00,27.72,7.69,6.5
2024-01-06 16:58:00,29.18,7.46,6.53
2024-01-06 16:59:00,28.29,7.77,6.39
2024-01-06 17:00:00,28.03,7.62,6.25
2024-01-06 17:01:00,30.13,7.24,6.95
2024-01-06 17:02:00,29.79,7.1,6.87
2024-01-06 17:03:00,29.71,7.45,7.52
2024-01-06 17:04:00,30.09,7.34,6.81
2024-01-06 17:05:00,28.97,7.6,6.25
2024-01-06 17:06:00,29.01,7.28,6.05
2024-01-06 17:07:00,31.1,7.32,6.98
2024-01-06 17:08:00,29.16,7.82,6.09
2024-01-06 17:09:00,29.94,7.54,6.9
2024-01-06 17:10:00,29.36,7.29,6.12
2024-01-06 17:11:00,27.88,7.51,6.67
2024-01-06 17:12:00,27.72,7.91,5.97
2024-01-06 17:13:00,28.89,7.59,6.89
2024-01-06 17:14:00,30.2,7.68,5.88
2024-01-06 17:15:00,29.98,7.27,6.64
2024-01-06 17:16:00,30.08,7.81,6.4
2024-01-06 17:17:00,28.56,8.2,6.55
2024-01-06 17:18:00,30.65,7.26,6.3
2024-01-06 17:19:00,28.58,7.15,6.29
2024-01-06 17:20:00,29.52,7.55,6.58
2024-01-06 17:21:00,29.34,7.76,6.0
2024-01-06 17:22:00,29.21,7.47,6.0
2024-01-06 17:23:00,30.42,7.18,6.32
2024-01-06 17:24:00,28.79,7.47,6.3
2024-01-06 17:25:00,28.27,7.68,6.0
2024-01-06 17:26:00,29.37,7.38,6.96
2024-01-06 17:27:00,29.03,7.68,6.33
2024-01-06 17:28:00,32.05,7.85,6.39
2024-01-06 17:29:00,29.89,7.57,5.84
2024-01-06 17:30:00,29.02,7.49,7.54
2024-01-06 17:31:00,28.5,7.75,7.71
2024-01-06 17:32:00,27.85,7.24,6.11
2024-01-06 17:33:00,28.53,7.21,7.11
2024-01-06 17:34:00,29.44,7.42,6.45
2024-01-06 17:35:00,30.49,7.35,7.3
2024-01-06 17:36:00,30.25,7.26,6.67
2024-01-06 17:37:00,29.53,8.05,6.55
2024-01-06 17:38:00,29.09,8.15,5.25
2024-01-06 17:39:00,29.56,7.39,6.06
2024-01-06 17:40:00,28.93,7.53,6.51
2024-01-06 17:41:00,30.72,7.44,6.6
2024-01-06 17:42:00,29.2,7.83,5.89
2024-01-06 17:43:00,29.28,7.89,6.14
2024-01-06 17:44:00,27.57,7.0,6.78
2024-01-06 17:45:00,29.19,7.64,5.81
2024-01-06 17:46:00,30.02,7.11,6.57
2024-01-06 17:47:00,28.49,8.03,7.12
2024-01-06 17:48:00,28.75,7.63,6.69
2024-01-06 17:49:00,29.98,7.25,6.67
2024-01-06 17:50:00,28.16,7.43,5.49
2024-01-06 17:51:00,30.19,7.41,6.09
2024-01-06 17:52:00,28.92,7.66,7.53
2024-01-06 17:53:00,29.03,7.81,6.2
2024-01-06 17:54:00,28.45,7.16,7.13
2024-01-06 17:55:00,29.65,8.05,6.19
2024-01-06 17:56:00,31.31,7.98,6.36
2024-01-06 17:57:00,29.97,7.24,6.76
2024-01-06 17:58:00,28.65,7.52,6.55
2024-01-06 17:59:00,30.25,8.01,6.69
2024-01-06 18:00:00,29.09,7.87,6.09
2024-01-06 18:01:00,30.44,7.4,5.93
2024-01-06 18:02:00,29.99,7.74,6.06
2024-01-06 18:03:00,26.99,8.4,6.23
2024-01-06 18:04:00,28.54,7.53,6.39
2024-01-06 18:05:00,30.1,7.31,7.02
2024-01-06 18:06:00,29.46,7.55,6.54
2024-01-06 18:07:00,28.52,7.57,6.74
2024-01-06 18:08:00,28.84,7.34,6.57
2024-01-06 18:09:00,27.82,7.63,5.94
2024-01-06 18:10:00,29.27,7.12,6.51
2024-01-06 18:11:00,31.11,7.3,6.57
2024-01-06 18:12:00,29.99,7.73,6.88
2024-01-06 18:13:00,31.09,7.0,5.97
2024-01-06 18:14:00,30.05,7.77,5.48
2024-01-06 18:15:00,30.16,7.0,6.59
2024-01-06 18:16:00,30.92,7.0,6.68
2024-01-06 18:17:00,29.64,7.35,6.41
2024-01-06 18:18:00,29.19,7.59,6.51
2024-01-06 18:19:00,30.17,7.9,6.94
2024-01-06 18:20:00,30.5,7.52,6.27
2024-01-06 18:21:00,28.96,7.43,6.36
2024-01-06 18:22:00,28.76,7.67,6.54
2024-01-06 18:23:00,29.45,7.24,5.89
2024-01-06 18:24:00,30.0,7.54,6.42
2024-01-06 18:25:00,29.98,7.14,6.47
2024-01-06 18:26:00,28.2,7.52,7.32
2024-01-06 18:27:00,30.87,7.46,6.35
2024-01-06 18:28:00,28.83,7.26,6.6
2024-01-06 18:29:00,29.13,7.55,6.96
2024-01-06 18:30:00,28.62,7.55,6.08
2024-01-06 18:31:00,31.5,7.85,7.19
2024-01-06 18:32:00,29.53,7.02,7.38
2024-01-06 18:33:00,28.66,7.48,6.49
2024-01-06 18:34:00,30.03,7.27,6.23
2024-01-06 18:35:00,29.95,7.76,7.31
2024-01-06 18:36:00,29.19,7.73,6.9
2024-01-06 18:37:00,30.01,7.65,6.54
2024-01-06 18:38:00,28.68,7.29,7.21
2024-01-06 18:39:00,28.94,7.77,7.16
2024-01-06 18:40:00,27.73,7.04,6.33
2024-01-06 18:41:00,28.28,7.0,6.62
2024-01-06 18:42:00,30.78,7.12,6.79
2024-01-06 18:43:00,30.65,7.49,6.51
2024-01-06 18:44:00,29.39,7.7,5.8
2024-01-06 18:45:00,30.67,7.0,6.03
2024-01-06 18:46:00,29.21,7.9,5.82
2024-01-06 18:47:00,29.14,7.54,6.75
